date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:44:08	49612/49612	---M--	200	added ('OK')	image/png	etag:%2261870ed5-c1cc%22	https://www.wplus.world/assets/media/app1.png	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/app1.png	(from https://www.wplus.world/products.html)
22:44:08	65705/65705	---M--	200	added ('OK')	image/png	etag:%2261870ed5-100a9%22	https://www.wplus.world/assets/media/app2.png	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/app2.png	(from https://www.wplus.world/products.html)
22:44:09	189186/189186	---M--	200	added ('OK')	image/webp	etag:%226187dbe8-2e302%22	https://www.wplus.world/assets/media/products/worldplus.webp	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/worldplus.webp	(from https://www.wplus.world/products.html)
22:44:09	60268/60268	---M--	200	added ('OK')	image/webp	etag:%226187dbe8-eb6c%22	https://www.wplus.world/assets/media/products/fomi.webp	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/fomi.webp	(from https://www.wplus.world/products.html)
22:44:10	3840/3840	---M--	200	added ('OK')	image/svg+xml	etag:%2261870ed5-f00%22	https://www.wplus.world/assets/media/products/mundoplus.svg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/mundoplus.svg	(from https://www.wplus.world/products.html)
22:44:10	103334/103334	---M--	200	added ('OK')	image/webp	etag:%226187dbe8-193a6%22	https://www.wplus.world/assets/media/products/mundoplus.webp	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/mundoplus.webp	(from https://www.wplus.world/products.html)
22:44:11	108204/108204	---M--	200	added ('OK')	image/webp	etag:%226187dbe8-1a6ac%22	https://www.wplus.world/assets/media/products/whytelabel.webp	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/whytelabel.webp	(from https://www.wplus.world/products.html)
22:44:11	3231/3231	---M--	200	added ('OK')	image/svg+xml	etag:%2261870ed5-c9f%22	https://www.wplus.world/assets/media/products/whytlabel.svg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/whytlabel.svg	(from https://www.wplus.world/products.html)
22:44:12	50432/50432	---M--	200	added ('OK')	image/svg+xml	etag:%2261870ed5-c500%22	https://www.wplus.world/assets/media/products/conversyon.svg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/conversyon.svg	(from https://www.wplus.world/products.html)
22:44:13	59942/59942	---M--	200	added ('OK')	image/webp	etag:%226187dbe8-ea26%22	https://www.wplus.world/assets/media/products/conversyon.webp	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/conversyon.webp	(from https://www.wplus.world/products.html)
22:44:13	122986/122986	---M--	200	added ('OK')	image/webp	etag:%226187dbe8-1e06a%22	https://www.wplus.world/assets/media/products/mplus.webp	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/mplus.webp	(from https://www.wplus.world/products.html)
22:44:14	62138/62138	---M--	200	added ('OK')	image/webp	etag:%226187dbe8-f2ba%22	https://www.wplus.world/assets/media/products/mmusic.webp	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/mmusic.webp	(from https://www.wplus.world/products.html)
22:44:14	34230/34230	---M--	200	added ('OK')	image/webp	etag:%226187dbe8-85b6%22	https://www.wplus.world/assets/media/products/woovoo.webp	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/products/woovoo.webp	(from https://www.wplus.world/products.html)
22:44:15	11280/11280	---M--	200	added ('OK')	text/html	etag:%2261e4d8ba-2c10%22	https://www.wplus.world/newsEN.html	C:/My%20Web%20Sites/Website/www.wplus.world/newsEN.html	(from https://www.wplus.world/news.html)
22:44:15	126689/126689	---M--	200	added ('OK')	image/jpeg	etag:%2261c18668-1eee1%22	https://www.wplus.world/assets/media/news/16.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/16.jpg	(from https://www.wplus.world/news.html)
22:44:16	245632/245632	---M--	200	added ('OK')	image/jpeg	etag:%2261c18668-3bf80%22	https://www.wplus.world/assets/media/news/17.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/17.jpg	(from https://www.wplus.world/news.html)
22:44:16	93253/93253	---M--	200	added ('OK')	image/jpeg	etag:%22618b906a-16c45%22	https://www.wplus.world/assets/media/news/15.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/15.jpg	(from https://www.wplus.world/news.html)
22:44:17	111869/111869	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-1b4fd%22	https://www.wplus.world/assets/media/news/01.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/01.jpg	(from https://www.wplus.world/news.html)
22:44:17	12291/12291	---M--	200	added ('OK')	text/html	etag:%2261e4d8ba-3003%22	https://www.wplus.world/news-2.html	C:/My%20Web%20Sites/Website/www.wplus.world/news-2.html	(from https://www.wplus.world/news.html)
22:44:18	11319/11319	---M--	200	added ('OK')	text/html	etag:%2261e4d8ba-2c37%22	https://www.wplus.world/news-3.html	C:/My%20Web%20Sites/Website/www.wplus.world/news-3.html	(from https://www.wplus.world/news.html)
22:44:18	11787/11787	---M--	200	added ('OK')	text/html	etag:%2261e4d8ba-2e0b%22	https://www.wplus.world/news-4.html	C:/My%20Web%20Sites/Website/www.wplus.world/news-4.html	(from https://www.wplus.world/news.html)
22:44:30	8481/8481	---M--	200	added ('OK')	text/html	etag:%2261e4d8ba-2121%22	https://www.wplus.world/blog-4.html	C:/My%20Web%20Sites/Website/www.wplus.world/blog-4.html	(from https://www.wplus.world/aboutEN.html)
22:44:31	9027/9027	---M--	200	added ('OK')	text/html	etag:%2261e4d8ba-2343%22	https://www.wplus.world/blog-5.html	C:/My%20Web%20Sites/Website/www.wplus.world/blog-5.html	(from https://www.wplus.world/aboutEN.html)
22:44:31	9613/9613	---M--	200	added ('OK')	text/html	etag:%2261e4d8ba-258d%22	https://www.wplus.world/blog-6.html	C:/My%20Web%20Sites/Website/www.wplus.world/blog-6.html	(from https://www.wplus.world/aboutEN.html)
22:44:32	55949/55949	---M--	200	added ('OK')	image/png	etag:%2261870ed5-da8d%22	https://www.wplus.world/assets/media/others/bubble-9.png	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/others/bubble-9.png	(from https://www.wplus.world/blog-1.html)
22:44:32	8862/8862	---M--	200	added ('OK')	image/png	etag:%2261870ed5-229e%22	https://www.wplus.world/assets/media/others/bubble-11.png	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/others/bubble-11.png	(from https://www.wplus.world/blog-1.html)
22:44:33	527360/527360	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-80c00%22	https://www.wplus.world/assets/media/blog/tree/01.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/tree/01.jpg	(from https://www.wplus.world/blog-2.html)
22:44:34	369907/369907	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-5a4f3%22	https://www.wplus.world/assets/media/blog/tree/02.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/tree/02.jpg	(from https://www.wplus.world/blog-2.html)
22:44:35	468541/468541	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-7263d%22	https://www.wplus.world/assets/media/blog/tree/03.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/tree/03.jpg	(from https://www.wplus.world/blog-2.html)
22:44:35	216682/216682	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-34e6a%22	https://www.wplus.world/assets/media/blog/tree/04.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/tree/04.jpg	(from https://www.wplus.world/blog-2.html)
22:44:36	414172/414172	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-651dc%22	https://www.wplus.world/assets/media/blog/tree/05.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/tree/05.jpg	(from https://www.wplus.world/blog-2.html)
22:44:36	385216/385216	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-5e0c0%22	https://www.wplus.world/assets/media/blog/sightday/01.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/sightday/01.jpg	(from https://www.wplus.world/blog-3.html)
22:44:36	290873/290873	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-47039%22	https://www.wplus.world/assets/media/blog/sightday/02.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/sightday/02.jpg	(from https://www.wplus.world/blog-3.html)
22:44:37	220228/220228	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-35c44%22	https://www.wplus.world/assets/media/blog/sightday/03.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/sightday/03.jpg	(from https://www.wplus.world/blog-3.html)
22:44:37	176190/176190	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-2b03e%22	https://www.wplus.world/assets/media/blog/sightday/04.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/sightday/04.jpg	(from https://www.wplus.world/blog-3.html)
22:44:38	270291/270291	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-41fd3%22	https://www.wplus.world/assets/media/blog/sightday/05.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/sightday/05.jpg	(from https://www.wplus.world/blog-3.html)
22:44:38	323429/323429	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-4ef65%22	https://www.wplus.world/assets/media/blog/sightday/06.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/blog/sightday/06.jpg	(from https://www.wplus.world/blog-3.html)
22:44:39	11837/11837	---M--	200	added ('OK')	text/html	etag:%2261e4d8ba-2e3d%22	https://www.wplus.world/news-2En.html	C:/My%20Web%20Sites/Website/www.wplus.world/news-2En.html	(from https://www.wplus.world/newsEN.html)
22:44:39	10865/10865	---M--	200	added ('OK')	text/html	etag:%2261e4d8ba-2a71%22	https://www.wplus.world/news-3En.html	C:/My%20Web%20Sites/Website/www.wplus.world/news-3En.html	(from https://www.wplus.world/newsEN.html)
22:44:40	11331/11331	---M--	200	added ('OK')	text/html	etag:%2261e4d8ba-2c43%22	https://www.wplus.world/news-4En.html	C:/My%20Web%20Sites/Website/www.wplus.world/news-4En.html	(from https://www.wplus.world/newsEN.html)
22:44:40	153/153	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jan%202022%2014:44:40%20GMT	https://www.wplus.world/news-2EN.html	C:/My%20Web%20Sites/Website/www.wplus.world/news-2EN.8c.delayed	(from https://www.wplus.world/news-2.html)
22:44:41	100853/100853	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-189f5%22	https://www.wplus.world/assets/media/news/03.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/03.jpg	(from https://www.wplus.world/news-2.html)
22:44:42	157488/157488	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-26730%22	https://www.wplus.world/assets/media/news/04.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/04.jpg	(from https://www.wplus.world/news-2.html)
22:44:42	153/153	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jan%202022%2014:44:42%20GMT	https://www.wplus.world/news-3EN.html	C:/My%20Web%20Sites/Website/www.wplus.world/news-3EN.90.delayed	(from https://www.wplus.world/news-3.html)
22:44:43	861670/861670	---M--	200	added ('OK')	image/jpeg	etag:%22618b906a-d25e6%22	https://www.wplus.world/assets/media/news/14.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/14.jpg	(from https://www.wplus.world/news-2.html)
22:44:43	99194/99194	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-1837a%22	https://www.wplus.world/assets/media/news/06.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/06.jpg	(from https://www.wplus.world/news-3.html)
22:44:44	195591/195591	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-2fc07%22	https://www.wplus.world/assets/media/news/07.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/07.jpg	(from https://www.wplus.world/news-3.html)
22:44:44	127002/127002	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-1f01a%22	https://www.wplus.world/assets/media/news/08.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/08.jpg	(from https://www.wplus.world/news-3.html)
22:44:45	72436/72436	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-11af4%22	https://www.wplus.world/assets/media/news/09.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/09.jpg	(from https://www.wplus.world/news-3.html)
22:44:45	153/153	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jan%202022%2014:44:45%20GMT	https://www.wplus.world/news-4EN.html	C:/My%20Web%20Sites/Website/www.wplus.world/news-4EN.95.delayed	(from https://www.wplus.world/news-4.html)
22:44:47	749964/749964	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-b718c%22	https://www.wplus.world/assets/media/news/10.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/10.jpg	(from https://www.wplus.world/news-4.html)
22:44:47	65025/65025	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-fe01%22	https://www.wplus.world/assets/media/news/11.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/11.jpg	(from https://www.wplus.world/news-4.html)
22:44:47	525476/525476	---M--	200	added ('OK')	image/jpeg	etag:%2261870ed5-804a4%22	https://www.wplus.world/assets/media/news/12.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/12.jpg	(from https://www.wplus.world/news-4.html)
22:44:48	153/153	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jan%202022%2014:44:47%20GMT	https://www.wplus.world/newsEn.html	C:/My%20Web%20Sites/Website/www.wplus.world/newsEn.9a.delayed	(from https://www.wplus.world/news-2En.html)
22:44:48	500094/500094	---M--	200	added ('OK')	image/jpeg	etag:%226187dbe8-7a17e%22	https://www.wplus.world/assets/media/news/13.jpg	C:/My%20Web%20Sites/Website/www.wplus.world/assets/media/news/13.jpg	(from https://www.wplus.world/news-4.html)
